text,label,prediction
Williams Cos. initiated as buy with $27 price target at SunTrust Robinson Humphrey,1,Bullish
"Workday added to Goldman's conviction list, stock gains",1,Bullish
Zendesk stock price target raised to $85 from $75 at Stifel Nicolaus,1,Bullish
Zendesk targets raised after 'solid' results,1,Bullish
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,2,Bearish
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,2,Bullish
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,2,Neutral
Arex Capital ramps up pressure on Zagg,2,Bearish
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,2,Neutral
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",2,Neutral
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",2,Neutral
BRP Group started at hold with $18 stock price target at Jefferies,2,Neutral
"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",2,Neutral
Bull camp empty on Sally Beauty,2,Bullish
CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,2,Bullish
"Chicken Soup for the Soul Entertainment, Inc. Third-Quarter Results: Here's What Analysts Are Forecasting For Next Year",2,Neutral
"Citron Research, owned by the prominent short seller Andrew Left, placed a $5 price target on $PTON  https://t.co/a5WT4knuVf",2,Bullish
"Coin Toss: Morgan Stanley Raises Tesla Bull Case To $500, Keeps Bear Case At $10 https://t.co/hjXizuPs7Z",2,Bullish
GDS Holdings Limited Just Released Its Third-Quarter Earnings: Here's What Analysts Think,2,Neutral
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,2,Neutral
"Here are the biggest analyst calls of the day: Johnson & Johnson, Canopy Growth, Intelsat & more",2,Bullish
"Here are the biggest analyst calls of the day: Netflix, Nvidia, Lyft, Molson Coors, Snap & more",2,Bullish
"Here are the biggest analyst calls of the day: Netflix, Nvidia, Lyft, Molson Coors, Snap & more https://t.co/jzxbhHJwOu",2,Neutral
II-Vi Inc. initiated as neutral at Susquehanna,2,Neutral
LivePerson started at neutral with $40 stock price target at J.P. Morgan,2,Neutral
Miller Value Partners Likes These Two Stocks; Bearish on One,2,Bullish
MKM Partners puts a number on Victoria's Secret,2,Bullish
Morgan Stanley has a new favorite pick in the chip space,2,Bullish
MPLX initiated as hold with $28 price target at SunTrust Robinson Humphrey,2,Neutral
Oppenheimer calls out transformation of big-box retailer,2,Bullish
"Pipestone Energy Corp. Just Reported, And Analysts Assigned A CA$2.55 Price Target",2,Bullish
Royal Caribbean Cruises Ltd. Full-Year Results Just Came Out: Here's What Analysts Are Forecasting For Next Year,2,Neutral
"Spirit Airlines, Inc. Just Released Its Full-Year Results And Analysts Are Updating Their Estimates",2,Bullish
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",2,Bearish
TJX Q3 FactSet consensus 66 cents,2,Bullish
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",2,Neutral
Twilio Inc. Full-Year Results Just Came Out: Here's What Analysts Are Forecasting For Next Year,2,Neutral
Upgrades 2/4: $AMAL $CM $CMCSA $ELF $GDOT $LFUS $MLI $RRR $TD $TXRH $VLY $WW Downgrades 2/4: $ABG $AWK $CHKP $DEO… https://t.co/xscOdKUhfo,2,Neutral
US$50.08: That's What Analysts Think Weibo Corporation Is Worth After Its Latest Results,2,Bullish
Valaris started at hold with $4 stock price target at Deutsche Bank,2,Neutral
William Blair sees rivals pressing Viasat,2,Bullish
Aggressive Fed boost fails to stop sell-off #Samp;P500 #economy #MarketScreener https://t.co/p8lniQQTZt https://t.co/VsHuUI8mgj,0,Bearish
Bank of Ireland cuts key profit target as low rates take toll https://t.co/pWzgfDXDm3,0,Bearish
Bank of Nova Scotia : Scotiabank CEO expects 'somewhat elevated' loan losses for 3-4 quart... #BankofNovaScotia… https://t.co/OAXfDtrtAk,0,Bearish
Breakingviews - Fed's ultra-loose efforts will cast long shadow https://t.co/nktomiS4jW https://t.co/A5r5dgKIhX,0,Bullish
European banks slash $280bn from main US businesses https://t.co/Gwahc0Sc0F,0,Bearish
Europe's banks were only halfway through cleaning up more than $1 trillion of loans that turned sour in the last cr… https://t.co/a5XeRxCEVl,0,Bearish
"Eurozone banks' returns were already hurting before COVID-19, ECB says https://t.co/hDvBAwFDeG",0,Neutral
Fed Liquidity Drain Spoils Virus-Surge-Inspired Stock Buying-Panic | Zero Hedge https://t.co/wnLxXP4sHu,0,Bearish
Fed policymakers working to limit damage as pandemic puts U.S. economy on pause https://t.co/QwCihVGWly https://t.co/ZRbeFgfAdo,0,Neutral
Fed Report : Small-Business Sector Highly Vulnerable to Coronavirus Crisis--Update #FedReport #economy… https://t.co/AjGZqiRl5b,0,Bearish
"Fed Warns Virus Poses ‘New Risk’ to Global Growth, Markets",0,Bearish
Fed's Bullard: China to 'slow noticeably' in first quarter due to virus https://t.co/i1jKKq9kNi https://t.co/4Ug71D7IN6,0,Bearish
"Fed's corporate credit measures to limit buybacks, dividend https://t.co/4FrdSvMV8T",0,Neutral
Fed's Williams: Risks to U.S. economy still to the downside,0,Bearish
"Former Fed chief Bernanke sees bad year, no quick recovery #economy #MarketScreener https://t.co/YaN7qVv5aq https://t.co/zn3oEbjuL7",0,Bearish
"Janet Yellen says a V-shaped economic recovery ""is possible,' but she is ""worried that the outcome will be worse"" https://t.co/11FIumVTXC",0,Bearish
Lagarde Says ECB Running Out of Room to Fight Global Threats,0,Bearish
"Lagarde Says ECB's Options Limited by Low Rates, Low Inflation",0,Neutral
New #IMFBlog shows that long-lasting credit booms that featured rapid construction growth never ended well.… https://t.co/gMBiUS6z7J,0,Bullish
Overall Fed Temporary Liquidity Continues to Shrink #economy #MarketScreener https://t.co/UjqUoGk3L9 https://t.co/OVGpDhlZOb,0,Bearish
Schweizerische Nationalbank : Switzerland Loses Grip on World's Lowest Borrowing Costs -- ...… https://t.co/fuN3T0obd5,0,Bearish
Some officials worried about the bank's decision to drop self-imposed limits on the ECB's bond purchases https://t.co/elfM7nRACS,0,Bearish
"Thailand has a limited space to deliver a “strong dose” of monetary policy, central bank governor says as he cautio… https://t.co/WR3CYfD3hy",0,Neutral
The Federal Reserve's rescue of the overnight lending market appears to be having an unintended side effect: it's j… https://t.co/8Ko2fxHj7W,0,Bearish
UAE stimulus to help bank liquidity but may increase problem loans - Moody's #economy #MarketScreener… https://t.co/8rGhax4y8C,0,Bearish
UPDATE 2-China cbank warns high financial risks amid rising economic headwinds,0,Bearish
"Yellen Blames ""Enormous Debt And Buybacks"" For Coming Default Wave; Morgan Stanley Says It's All The Fed's Fault  https://t.co/Ed0jVBpmhZ",0,Bearish
"Fed Chair Powell: 'no reason' rising wages, job gains can't continue https://t.co/cCUifiy1YG https://t.co/pjXZLMl9Jf",1,Bearish
"Federal Reserve Chairman Jerome Powell said the U.S. economy is 'resilient,' even as he cited the potential threat… https://t.co/jdypDu2LhY",1,Bullish
Fed's 'bazooka' soothes dollar funding squeeze https://t.co/ZHKV5YcU5L https://t.co/gB2rZSnrcF,1,Bearish
Fed's Daly says U.S. economy well placed to weather storms https://t.co/46F3sPCsXW https://t.co/Hn3cXkJQhp,1,Bullish
Fed's Daly says US job market still has room to run https://t.co/nQOWWsXkh7,1,Bullish
Fed's Kaplan: Inflation Will Be Muted For Some Time (Radio),1,Bullish
Fed's Mary Daly says current interest rates put economy 'in a good place to weather the storms',1,Bullish
"Fed's Mester, upbeat on outlook, say central bank can watch and wait on interest rates",1,Bullish
Fed's Rosengren says he is 'optimistic' on economy,1,Bullish
Fed's Rosengren says U.S. unlikely to have economic downturn in 2020,1,Bullish
World Bank's Malpass upbeat on prospects for progress on debt relief #economy #MarketScreener… https://t.co/tILUoEQkYC,1,Bullish
"Commercial and industrial loans at all commercial banks fall to $2.345 trillion, down $7 billion from a week earlie… https://t.co/IO6JFnTMWX",2,Neutral
Czech interest rates could stay where they are for another year as global risks cloud the outlook for the export-or… https://t.co/bDhYKopjCM,2,Neutral
ECB bought record debt volumes last week in crisis fight #economy #MarketScreener https://t.co/08TD4PqNna https://t.co/5ct4SutY3Q,2,Bullish
Fed Chairman Jerome Powell says central bank 'watching carefully' as firms brace for wave of missed mortgage paymen… https://t.co/mBzYyHmCrW,2,Neutral
Italy's top bank unveils new lending measures as firms battle cash crunch https://t.co/ioNcxm5GzF https://t.co/7PFLksQXJP,2,Neutral
"The Fed may lower the rate on its support facility for money market funds, strategists say https://t.co/FrLrivydji",2,Neutral
$ECONX: Federal Reserve will establish facility to facilitate lending to small businesses via the Small Business... https://t.co/OCCUO9DX7c,2,Bullish
$XLF $FAS $FAZ - Fed revives TALF to bolster ABS market https://t.co/0rRXf0aqLC,2,Bullish
$XLF $FAS $FAZ - The Fed to establish term financing for small business loans https://t.co/4nTXbSxrHN,2,Bullish
.@WorldBank Group asks #G20 leaders to suspend debt repayments from poorest countries. This will help focus critica… https://t.co/VMcZWh4sop,2,Bullish
Asset Allocation Committee Outlook 2Q2020 | Contagion. https://t.co/3SLpGWc3KL #economy #markets #investing,2,Neutral
"Australia central bank pumps liquidity, proposes bond buys to ease financial conditions https://t.co/JkbAPjX6Yv https://t.co/GFYiDHmP2U",2,Bullish
"Australia plans an additional A$66 billion ($38.2 billion) in stimulus for the coronavirus-stricken economy, includ… https://t.co/7O2gkIusAO",2,Bullish
Bank of Israel expands its crisis QE with $13.6 billion in bond buying https://t.co/xEMWn1vjAO,2,Bullish
Brazil's central bank stepped in to prop up the currency https://t.co/yQBoa6mTqi,2,Bullish
Central Bank actions will contribute to easing the economic impact of the pandemic - Governor Gabriel… https://t.co/UhzEj1icQ3,2,Bullish
ECB makes it easier for banks to tap credit amid coronavirus crisis https://t.co/aUORNC7SON https://t.co/rrzy3Yv56J,2,Bullish
ECB to ease collateral requirements for banks looking to borrow #economy #MarketScreener https://t.co/rlYmLpiGKA https://t.co/9v3IP9D10o,2,Bullish
"eib: #MustRead➡️EIB Bank Lending #Survey for #CESEE shows optimistic opinion of the region, positive profitability… https://t.co/jtZoHHCmeB",2,Bullish
"Fed, saying aggressive action is needed, starts unlimited QE https://t.co/pbo30sSQ9Z",2,Bullish
Fed's Quarles says 2-3 weeks away from getting loans to mid-sized U.S. businesses through its newly created Main St… https://t.co/3R4DyktUJ0,2,Bullish
"Fed's Quarles: ""Main Street"" loans like two to three weeks off as details finalized https://t.co/pUobuzSFBj https://t.co/ZTGR5dNCBo",2,Bullish
Governments and central banks globally have pledged a dizzying $3 trillion-and counting. But companies are struggli… https://t.co/YrbmCS9ZX9,2,Bullish
"IMF encouraged by recovery in China, but pandemic could resurge https://t.co/UCjDmDNwoP https://t.co/Rua86ZJmMO",2,Bullish
Instant View: Fed launches unprecedented range of credit support https://t.co/3WQX0rnURD https://t.co/YAnONEz11p,2,Bullish
Italy announces guarantees for bank loans worth over 400 billion euros https://t.co/xmvuhapL8v https://t.co/lOpNKjwNeJ,2,Bullish
Mexico cuts its key rate for a 5th time amid economic stagnation https://t.co/HqpKAGRDt7 https://t.co/Jx7BHGv88y,2,Bearish
Mexico's central bank cut its key interest rate for a fifth straight decision https://t.co/xnfKe4SFXt,2,Bullish
Mexico's central bank cuts interest rates to three-year low https://t.co/0N0vaHBnQj,2,Bullish
"Powell Admits ""Low Rates Are Not A Choice Any More"", Says QE Will Be Used In Next Downturn | #FreeZeroHedge https://t.co/RFVxk9uMth",2,Bullish
Powell: Fed will use 'QE' aggressively to fight next recession https://t.co/me3x7SJac6,2,Bullish
SNB's sight deposit holdings rise by second-highest level in 12 months https://t.co/aUsTEz08h3 https://t.co/rMaW0F4suE,2,Neutral
"The Bank of Korea is taking unprecedented action in the face of coronavirus-not about the rate decision itself, but… https://t.co/CmxUuSBiab",2,Bearish
The Fed moved to bolster a new small-business lending program by allowing banks to turn those loans over to the U.S… https://t.co/Y2piO9HcrP,2,Bullish
The Fed's foray into corporate bonds and certain credit ETFs helping restore order between the two markets https://t.co/lkJuQCQEKV,2,Bullish
The U.K. is tapping fintechs and the Queen's Bank for its emergency lending program https://t.co/sJJTyjCVMa,2,Bullish
FOMC dot plot indicates a long pause https://t.co/F6wezJ7rlP,2,Bullish
"""In my time at the Fed, I've seen how changes in business and consumer confidence impact the economy as a whole,"" P… https://t.co/rZgYHFXsKk",2,Neutral
"""It's not really time yet to stimulate spending,"" former Fed Chair Ben Bernanke said today, adding that it will ""ha… https://t.co/iYSEFhCzGY",2,Bearish
"""The Committee also directs the Desk to continue conducting term and overnight repurchase agreement operations at l… https://t.co/1W8onnWjru",2,Neutral
"""the Committee directs the Desk to continue purchasing Treasury bills at least into the second quarter of 2020 to m… https://t.co/b1GHWeY0dy",2,Bullish
"""The Fed Can Lend To Anybody"": Watch Live As Bernanke Holds Virtual Discussion On US Economy https://t.co/oCbErkJi7h",2,Bullish
"""What we clearly see again is unelected central banks, having failed at their mandates, to pivot to politics to try… https://t.co/U4Ft0573Ro",2,Bearish
$RINF $IVOL - Fed's Daly discusses shifting focus to higher inflation https://t.co/4xmIHceCvh,2,Bullish
.@TimLampkin of @higherpurposeco says that being a part of the St. Louis Fed’s Community Development Advisory Counc… https://t.co/spGCRWBKVo,2,Neutral
@TimLampkin of @higherpurposeco says that being a part of the St. Louis Fed’s Community Development Advisory Counci… https://t.co/Ex5SCguwe4,2,Neutral
A Rate Cut From Russia?,2,Bullish
A WSJ primer on the central bank's novel $600 billion direct-loan program https://t.co/43O0vIETta,2,Neutral
An emerging priority for Powell Fed: The plight of the poor https://t.co/jP1T0yjdQ4 https://t.co/2DQRic3UvN,2,Bearish
"Applications for participation in the Fed's Commercial Paper Funding Facility must be submitted by Thursday, the Ne… https://t.co/DvwRfmIJXr",2,Neutral
"Argia Sbordone shared findings from ""Anchoring of Inflation Expectations"" at today’s joint New York Fed-European Ce… https://t.co/yXvQvWPXZm",2,Neutral
"Bank of Canada can buy corporate, municipal bonds if necessary #taux #MarketScreener https://t.co/38OhHeNmWA https://t.co/cowCcOVS13",2,Neutral
"Bank of Canada gets authority to buy corporate, municipal debt https://t.co/j9DJUMtl3D",2,Bullish
Bank of Canada’s Poloz Sees Era of Low Global Interest Rates,2,Bullish
Bank of England activates emergency liquidity measure https://t.co/FvgTR5d5eg https://t.co/FZWcMjZddZ,2,Bullish
Bank of England Governor Mark Carney offers his backing to a key plank of UK Prime Minister Boris Johnson's economi… https://t.co/r5qQSOrsPG,2,Bullish
"Bank of England Mark Carney is hanging up his hat. So what's next for the central bank leader?

@flacqua sits down… https://t.co/xxqMzXupmE",2,Bullish
Bank of Ireland : Gov Co - 7 KB #BankofIreland #Stock #MarketScreener https://t.co/lPLIZQTwme https://t.co/iFkjaIFL5u,2,Bearish
Bank of Ireland : Notification of Significant Shareholding - 99 KB #BankofIreland #Stock #MarketScreener… https://t.co/f4rdA0nB11,2,Neutral
Bank of Ireland : Pillar 3 Disclosures #BankofIreland #Stock #MarketScreener https://t.co/V8GNASXXiY https://t.co/An3gEqsXmw,2,Bearish
Bank of Ireland : to make branch network changes in response to COVID-19 #BankofIreland #Stock #MarketScreener… https://t.co/2rKs52jf1Y,2,Neutral
Bank of Jamaica : 14-Day Repo Auction Results #BankofJamaica #economy #MarketScreener https://t.co/UE7vS1tv6o https://t.co/efXjAe32Fg,2,Neutral
Bank of Jamaica 14-Day Repo Auction Results -10 February 2020 #Stock #MarketScreener https://t.co/wBnwfayNhV https://t.co/bQ3CSymjTi,2,Neutral
