idx,text,label,prediction
546,may just end up trying to drown yourself in a lake afterwards . ,0,negative
547,many pleasures ,1,positive
548,is worth searching out ,1,positive
549,"at this time , with this cast , this movie is hopeless ",0,negative
550,time bombs ,0,negative
551,balances both traditional or modern stories together in a manner that one never overwhelms the other . ,1,positive
552,the surface histrionics failing to compensate for the paper-thin characterizations and facile situations ,0,negative
553,"plumbs uncharted depths of stupidity , incoherence and sub-sophomoric sexual banter . ",0,negative
554,a sour taste in one 's mouth ,0,negative
555,decent performance ,1,positive
556,"... familiar and predictable , and 4/5ths of it might as well have come from a xerox machine rather than ( writer-director ) franc . ",0,negative
557,"a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity . ",1,positive
558,responsible for one of the worst movies of one year ,0,negative
559,"appalling , shamelessly manipulative and contrived ",0,negative
560,movie love ,1,positive
561,human darkness ,0,negative
562,"understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself ",0,negative
563,it 's too loud to shout insults at the screen ,0,negative
564,"'s a long way from orwell 's dark , intelligent warning cry ( 1984 ) ",0,negative
565,a coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type -- ,1,positive
566,the perfect movie ,1,positive
567,ardently waste viewers ' time with a gobbler like this ,0,negative
568,oscar-sweeping franchise predecessor ,1,positive
569,it sets out with no pretensions and delivers big time ,1,positive
570,see how many times they can work the words `` radical '' or `` suck '' into a sentence ,0,negative
571,give you enough to feel good about ,1,positive
572,unexpectedly insightful ,1,positive
573,allen 's romantic comedies so pertinent and enduring ,1,positive
574,"is an extraordinary film , not least ",1,positive
575,a doubt ,0,negative
576,maudlin or ,0,negative
577,with the the wisdom and humor of its subjects ,1,neutral
578,a party-hearty teen flick that scalds like acid . ,0,negative
579,"the wan , thinly sketched story ",0,negative
580,provide the funniest moments in this oddly sweet comedy about jokester highway patrolmen ,1,positive
581,this romantic/comedy asks the question how much souvlaki can you take before indigestion sets in . ,0,negative
582,again dazzle and delight us ,1,positive
583,"that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes ",1,positive
584,aspires to be more than another `` best man '' clone by weaving a theme throughout this funny film ,1,positive
585,"impresses as a skillfully assembled , highly polished and professional adaptation ... just about as chilling and unsettling as ` manhunter ' was . ",1,positive
586,failure to construct a story with even a trace of dramatic interest ,0,negative
587,but it also comes with the laziness and arrogance of a thing that already knows it 's won . ,0,negative
588,"it 's a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni . ",0,negative
589,laughed at ,1,negative
590,", future lizard endeavors will need to adhere more closely to the laws of laughter ",0,negative
591,a philosophical void ,0,negative
592,unlikable characters and a self-conscious sense ,0,negative
593,intelligence or invention ,1,neutral
594,hot on the hardwood proves once again that a man in drag is not in and of himself funny . ,0,negative
595,hopelessly juvenile ,0,negative
596,shakespearean -- both in depth and breadth -- ,1,positive
597,unique directing style ,1,positive
598,required to give this comic slugfest some heart ,0,positive
599,feel more like a non-stop cry for attention ,0,negative
600,hip hop beat ,1,neutral
601,feel more like literary conceits than flesh-and-blood humans ,0,negative
602,no explanation ,0,negative
603,funniest and ,1,negative
604,"a chilly , remote , emotionally distant piece ... so dull that its tagline should be ",0,negative
605,starts off witty and sophisticated and you ,1,positive
606,a bargain-basement european pickup ,0,negative
607,", but what really sets the film apart is debrauwer 's refusal to push the easy emotional buttons ",1,negative
608,"shines on all the characters , as the direction is intelligently accomplished ",1,positive
609,taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults ,1,negative
610,lead a group of talented friends astray ,1,negative
611,"it 's just weirdness for the sake of weirdness , and where human nature should be ingratiating , it 's just grating . ",0,negative
612,"this gentle , mesmerizing portrait ",1,positive
613,"genial is the conceit , this is one of those rare pictures that you root for throughout , ",1,positive
614,draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss ,1,negative
615,"spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) ",0,negative
616,"is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own ",0,negative
617,"it lacks the compassion , good-natured humor and the level of insight that made ( eyre 's ) first film something of a sleeper success . ",0,negative
618,handles it in the most unexpected way ,1,positive
619,those eternally devoted to the insanity of black will have an intermittently good time . ,1,negative
620,obscenely bad ,0,negative
621,devastatingly ,0,negative
622,i do n't see the point ,0,negative
623,comes off like a bad imitation of the bard ,0,negative
624,that excites the imagination and tickles the funny bone ,1,positive
625,one of its strengths ,1,positive
626,of masterpiece ,1,positive
627,into this dream hispanic role with a teeth-clenching gusto ,1,negative
628,stiff or just plain bad ,0,negative
629,makes these lives count ,1,positive
630,jolts the laughs from the audience -- ,1,negative
631,a delightful stimulus ,1,positive
632,has no point ,0,negative
633,of isolation and frustration ,0,negative
634,winning shot ,1,positive
635,"of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel ",0,negative
636,"feeling guilty for it ... then , miracle of miracles , the movie does a flip-flop . ",1,negative
637,lewis ,1,negative
638,that there 's no other reason why anyone should bother remembering it ,0,negative
639,"bogdanovich puts history in perspective and , via kirsten dunst 's remarkable performance , he showcases davies as a young woman of great charm , generosity and diplomacy . ",1,positive
640,father cliché ,0,negative
641,domestic tension and unhappiness ,0,negative
642,"the effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable ",0,negative
643,called the best korean film of 2002 ,1,positive
644,one of the best rock ,1,positive
645,it forces you to watch people doing unpleasant things to each other and themselves ,1,negative
646,of the holiday box office pie ,1,negative
647,inexpressible and drab wannabe ,0,negative
648,"the hail of bullets , none of which ever seem to hit ",0,negative
649,"like an extended , open-ended poem than a traditionally structured story ",1,positive
650,"'s about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ",0,negative
651,to hate ,0,negative
652,to be mesmerised ,1,positive
653,the people who loved the 1989 paradiso will prefer this new version ,1,positive
